team_id,team_name,week,start_date,end_date,current_date,roster_ids,roster_names,selected_positions
402.l.42709.t.7,Mount Zion💪🏾,1,2020-12-22,2020-12-27,2020-12-25,"[5727, 4614, 4716, 5765, 6163, 4901, 4720, 4884, 5295, 6045, 4391, 6404, 6407]","['Fred VanVleet', 'DeMar DeRozan', 'John Wall', 'Jayson Tatum', 'Zion Williamson', 'Tobias Harris', 'DeMarcus Cousins', 'Tristan Thompson', 'Aaron Gordon', ""Devonte' Graham"", 'Kevin Love', 'Tyrese Haliburton', 'Cole Anthony']","{5727: 'PG', 4614: 'SG', 4716: 'G', 5765: 'SF', 6163: 'PF', 4901: 'F', 4720: 'C', 4884: 'C', 5295: 'Util', 6045: 'Util', 4391: 'BN', 6404: 'BN', 6407: 'BN'}"
402.l.42709.t.7,Mount Zion💪🏾,1,2020-12-22,2020-12-27,2020-12-26,"[5727, 6404, 4716, 4614, 5295, 4901, 4720, 4391, 6045, 6407, 5765, 6163, 4884]","['Fred VanVleet', 'Tyrese Haliburton', 'John Wall', 'DeMar DeRozan', 'Aaron Gordon', 'Tobias Harris', 'DeMarcus Cousins', 'Kevin Love', ""Devonte' Graham"", 'Cole Anthony', 'Jayson Tatum', 'Zion Williamson', 'Tristan Thompson']","{5727: 'PG', 6404: 'SG', 4716: 'G', 4614: 'SF', 5295: 'PF', 4901: 'F', 4720: 'C', 4391: 'C', 6045: 'Util', 6407: 'Util', 5765: 'BN', 6163: 'BN', 4884: 'BN'}"
402.l.42709.t.7,Mount Zion💪🏾,1,2020-12-22,2020-12-27,2020-12-27,"[6045, 6404, 4614, 5765, 5295, 4901, 4391, 4884, 6407, 6163, 5727, 4716, 4720]","[""Devonte' Graham"", 'Tyrese Haliburton', 'DeMar DeRozan', 'Jayson Tatum', 'Aaron Gordon', 'Tobias Harris', 'Kevin Love', 'Tristan Thompson', 'Cole Anthony', 'Zion Williamson', 'Fred VanVleet', 'John Wall', 'DeMarcus Cousins']","{6045: 'PG', 6404: 'SG', 4614: 'G', 5765: 'SF', 5295: 'PF', 4901: 'F', 4391: 'C', 4884: 'C', 6407: 'Util', 6163: 'Util', 5727: 'BN', 4716: 'BN', 4720: 'BN'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2020-12-28,"[4716, 6404, 4614, 5765, 4720, 4901, 4391, 4884, 6407, 6163, 6045, 5295, 5727]","['John Wall', 'Tyrese Haliburton', 'DeMar DeRozan', 'Jayson Tatum', 'DeMarcus Cousins', 'Tobias Harris', 'Kevin Love', 'Tristan Thompson', 'Cole Anthony', 'Zion Williamson', ""Devonte' Graham"", 'Aaron Gordon', 'Fred VanVleet']","{4716: 'PG', 6404: 'SG', 4614: 'G', 5765: 'SF', 4720: 'PF', 4901: 'F', 4391: 'C', 4884: 'C', 6407: 'Util', 6163: 'Util', 6045: 'BN', 5295: 'BN', 5727: 'BN'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2020-12-29,"[5727, 6404, 5321, 5765, 5295, 4901, 4884, 4720, 6407, 6163, 4614, 4716, 6045, 4391]","['Fred VanVleet', 'Tyrese Haliburton', 'Elfrid Payton', 'Jayson Tatum', 'Aaron Gordon', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Cole Anthony', 'Zion Williamson', 'DeMar DeRozan', 'John Wall', ""Devonte' Graham"", 'Kevin Love']","{5727: 'PG', 6404: 'SG', 5321: 'G', 5765: 'SF', 5295: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 6407: 'Util', 6163: 'Util', 4614: 'BN', 4716: 'BN', 6045: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2020-12-30,"[6045, 4614, 5321, 5765, 5295, 4901, 4884, 4720, 6407, 6163, 5727, 6404, 4716, 4391]","[""Devonte' Graham"", 'DeMar DeRozan', 'Elfrid Payton', 'Jayson Tatum', 'Aaron Gordon', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Cole Anthony', 'Zion Williamson', 'Fred VanVleet', 'Tyrese Haliburton', 'John Wall', 'Kevin Love']","{6045: 'PG', 4614: 'SG', 5321: 'G', 5765: 'SF', 5295: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 6407: 'Util', 6163: 'Util', 5727: 'BN', 6404: 'BN', 4716: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2020-12-31,"[4716, 5727, 5321, 5295, 6163, 4901, 4884, 4720, 6407, 6404, 6045, 4614, 5765, 4391]","['John Wall', 'Fred VanVleet', 'Elfrid Payton', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Cole Anthony', 'Tyrese Haliburton', ""Devonte' Graham"", 'DeMar DeRozan', 'Jayson Tatum', 'Kevin Love']","{4716: 'PG', 5727: 'SG', 5321: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 6407: 'Util', 6404: 'Util', 6045: 'BN', 4614: 'BN', 5765: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2021-01-01,"[6045, 4614, 5321, 5295, 5765, 4901, 4884, 4720, 6407, 6404, 4716, 5727, 6163, 4391]","[""Devonte' Graham"", 'DeMar DeRozan', 'Elfrid Payton', 'Aaron Gordon', 'Jayson Tatum', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Cole Anthony', 'Tyrese Haliburton', 'John Wall', 'Fred VanVleet', 'Zion Williamson', 'Kevin Love']","{6045: 'PG', 4614: 'SG', 5321: 'G', 5295: 'SF', 5765: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 6407: 'Util', 6404: 'Util', 4716: 'BN', 5727: 'BN', 6163: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2021-01-02,"[6045, 5727, 5321, 5295, 6163, 4901, 4884, 4720, 6404, 5765, 4614, 4716, 5766, 4391]","[""Devonte' Graham"", 'Fred VanVleet', 'Elfrid Payton', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Tyrese Haliburton', 'Jayson Tatum', 'DeMar DeRozan', 'John Wall', 'Josh Jackson', 'Kevin Love']","{6045: 'PG', 5727: 'SG', 5321: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 6404: 'Util', 5765: 'Util', 4614: 'BN', 4716: 'BN', 5766: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,2,2020-12-28,2021-01-03,2021-01-03,"[6045, 4614, 5766, 5295, 6163, 4901, 4884, 4720, 6404, 5765, 5727, 5321, 4716, 4391]","[""Devonte' Graham"", 'DeMar DeRozan', 'Josh Jackson', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Tyrese Haliburton', 'Jayson Tatum', 'Fred VanVleet', 'Elfrid Payton', 'John Wall', 'Kevin Love']","{6045: 'PG', 4614: 'SG', 5766: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 6404: 'Util', 5765: 'Util', 5727: 'BN', 5321: 'BN', 4716: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-04,"[6045, 5727, 4716, 5295, 6163, 4901, 4884, 4720, 5765, 5321, 4614, 6404, 4764, 4391]","[""Devonte' Graham"", 'Fred VanVleet', 'John Wall', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Jayson Tatum', 'Elfrid Payton', 'DeMar DeRozan', 'Tyrese Haliburton', 'Hassan Whiteside', 'Kevin Love']","{6045: 'PG', 5727: 'SG', 4716: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 5765: 'Util', 5321: 'Util', 4614: 'BN', 6404: 'BN', 4764: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-05,"[6045, 4614, 4716, 5295, 6163, 4901, 4884, 4720, 5765, 5321, 5727, 6404, 4764, 4391]","[""Devonte' Graham"", 'DeMar DeRozan', 'John Wall', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Jayson Tatum', 'Elfrid Payton', 'Fred VanVleet', 'Tyrese Haliburton', 'Hassan Whiteside', 'Kevin Love']","{6045: 'PG', 4614: 'SG', 4716: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 5765: 'Util', 5321: 'Util', 5727: 'BN', 6404: 'BN', 4764: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-06,"[5727, 6045, 4716, 5765, 6163, 4901, 4884, 4720, 5295, 5321, 4614, 6404, 4764, 4391]","['Fred VanVleet', ""Devonte' Graham"", 'John Wall', 'Jayson Tatum', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Aaron Gordon', 'Elfrid Payton', 'DeMar DeRozan', 'Tyrese Haliburton', 'Hassan Whiteside', 'Kevin Love']","{5727: 'PG', 6045: 'SG', 4716: 'G', 5765: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 5295: 'Util', 5321: 'Util', 4614: 'BN', 6404: 'BN', 4764: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-07,"[6045, 4614, 4716, 5295, 6163, 4901, 4884, 4720, 5765, 5321, 5727, 6404, 6038, 4391]","[""Devonte' Graham"", 'DeMar DeRozan', 'John Wall', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Tristan Thompson', 'DeMarcus Cousins', 'Jayson Tatum', 'Elfrid Payton', 'Fred VanVleet', 'Tyrese Haliburton', 'Robert Williams', 'Kevin Love']","{6045: 'PG', 4614: 'SG', 4716: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4884: 'C', 4720: 'C', 5765: 'Util', 5321: 'Util', 5727: 'BN', 6404: 'BN', 6038: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-08,"[6045, 5727, 4716, 5765, 6163, 5766, 4720, 4888, 5321, 6404, 5295, 4614, 4901, 6038, 4391]","[""Devonte' Graham"", 'Fred VanVleet', 'John Wall', 'Jayson Tatum', 'Zion Williamson', 'Josh Jackson', 'DeMarcus Cousins', 'Bismack Biyombo', 'Elfrid Payton', 'Tyrese Haliburton', 'Aaron Gordon', 'DeMar DeRozan', 'Tobias Harris', 'Robert Williams', 'Kevin Love']","{6045: 'PG', 5727: 'SG', 4716: 'G', 5765: 'SF', 6163: 'PF', 5766: 'F', 4720: 'C', 4888: 'C', 5321: 'Util', 6404: 'Util', 5295: 'BN', 4614: 'BN', 4901: 'BN', 6038: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-09,"[6045, 4614, 4716, 4901, 5295, 4720, 4888, 5321, 6404, 5727, 6163, 5766, 5765, 4391]","[""Devonte' Graham"", 'DeMar DeRozan', 'John Wall', 'Tobias Harris', 'Aaron Gordon', 'DeMarcus Cousins', 'Bismack Biyombo', 'Elfrid Payton', 'Tyrese Haliburton', 'Fred VanVleet', 'Zion Williamson', 'Josh Jackson', 'Jayson Tatum', 'Kevin Love']","{6045: 'PG', 4614: 'SG', 4716: 'G', 4901: 'PF', 5295: 'F', 4720: 'C', 4888: 'C', 5321: 'Util', 6404: 'Util', 5727: 'BN', 6163: 'BN', 5766: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,3,2021-01-04,2021-01-10,2021-01-10,"[5727, 4614, 4716, 4901, 6163, 5295, 4720, 4888, 5321, 6404, 6045, 5766, 5765, 4391]","['Fred VanVleet', 'DeMar DeRozan', 'John Wall', 'Tobias Harris', 'Zion Williamson', 'Aaron Gordon', 'DeMarcus Cousins', 'Bismack Biyombo', 'Elfrid Payton', 'Tyrese Haliburton', ""Devonte' Graham"", 'Josh Jackson', 'Jayson Tatum', 'Kevin Love']","{5727: 'PG', 4614: 'SG', 4716: 'G', 4901: 'SF', 6163: 'PF', 5295: 'F', 4720: 'C', 4888: 'C', 5321: 'Util', 6404: 'Util', 6045: 'BN', 5766: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-11,"[5727, 6045, 4716, 5295, 6163, 4901, 4888, 4764, 5321, 6404, 4720, 4614, 5766, 5765, 4391]","['Fred VanVleet', ""Devonte' Graham"", 'John Wall', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Bismack Biyombo', 'Hassan Whiteside', 'Elfrid Payton', 'Tyrese Haliburton', 'DeMarcus Cousins', 'DeMar DeRozan', 'Josh Jackson', 'Jayson Tatum', 'Kevin Love']","{5727: 'PG', 6045: 'SG', 4716: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4888: 'C', 4764: 'C', 5321: 'Util', 6404: 'Util', 4720: 'BN', 4614: 'BN', 5766: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-12,"[5727, 4614, 4716, 4901, 4720, 5295, 4888, 4764, 5321, 6404, 6045, 6163, 5766, 5765, 4391]","['Fred VanVleet', 'DeMar DeRozan', 'John Wall', 'Tobias Harris', 'DeMarcus Cousins', 'Aaron Gordon', 'Bismack Biyombo', 'Hassan Whiteside', 'Elfrid Payton', 'Tyrese Haliburton', ""Devonte' Graham"", 'Zion Williamson', 'Josh Jackson', 'Jayson Tatum', 'Kevin Love']","{5727: 'PG', 4614: 'SG', 4716: 'G', 4901: 'SF', 4720: 'PF', 5295: 'F', 4888: 'C', 4764: 'C', 5321: 'Util', 6404: 'Util', 6045: 'BN', 6163: 'BN', 5766: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-13,"[6045, 3971, 4716, 4901, 6163, 5295, 4888, 4764, 5321, 6404, 4614, 5727, 4720, 5765, 4391]","[""Devonte' Graham"", 'Lou Williams', 'John Wall', 'Tobias Harris', 'Zion Williamson', 'Aaron Gordon', 'Bismack Biyombo', 'Hassan Whiteside', 'Elfrid Payton', 'Tyrese Haliburton', 'DeMar DeRozan', 'Fred VanVleet', 'DeMarcus Cousins', 'Jayson Tatum', 'Kevin Love']","{6045: 'PG', 3971: 'SG', 4716: 'G', 4901: 'SF', 6163: 'PF', 5295: 'F', 4888: 'C', 4764: 'C', 5321: 'Util', 6404: 'Util', 4614: 'BN', 5727: 'BN', 4720: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-14,"[6045, 5727, 4716, 4614, 4720, 4901, 4888, 4764, 5321, 6404, 6163, 5295, 5484, 5765, 4391]","[""Devonte' Graham"", 'Fred VanVleet', 'John Wall', 'DeMar DeRozan', 'DeMarcus Cousins', 'Tobias Harris', 'Bismack Biyombo', 'Hassan Whiteside', 'Elfrid Payton', 'Tyrese Haliburton', 'Zion Williamson', 'Aaron Gordon', 'Tyus Jones', 'Jayson Tatum', 'Kevin Love']","{6045: 'PG', 5727: 'SG', 4716: 'G', 4614: 'SF', 4720: 'PF', 4901: 'F', 4888: 'C', 4764: 'C', 5321: 'Util', 6404: 'Util', 6163: 'BN', 5295: 'BN', 5484: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-15,"[5484, 5727, 4716, 5295, 6163, 4901, 4888, 4764, 5321, 6404, 6045, 4614, 4720, 5765, 4391]","['Tyus Jones', 'Fred VanVleet', 'John Wall', 'Aaron Gordon', 'Zion Williamson', 'Tobias Harris', 'Bismack Biyombo', 'Hassan Whiteside', 'Elfrid Payton', 'Tyrese Haliburton', ""Devonte' Graham"", 'DeMar DeRozan', 'DeMarcus Cousins', 'Jayson Tatum', 'Kevin Love']","{5484: 'PG', 5727: 'SG', 4716: 'G', 5295: 'SF', 6163: 'PF', 4901: 'F', 4888: 'C', 4764: 'C', 5321: 'Util', 6404: 'Util', 6045: 'BN', 4614: 'BN', 4720: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-16,"[5484, 5727, 4716, 5295, 4720, 4614, 4888, 4764, 6045, 4901, 6404, 6163, 5321, 5765, 4391]","['Tyus Jones', 'Fred VanVleet', 'John Wall', 'Aaron Gordon', 'DeMarcus Cousins', 'DeMar DeRozan', 'Bismack Biyombo', 'Hassan Whiteside', ""Devonte' Graham"", 'Tobias Harris', 'Tyrese Haliburton', 'Zion Williamson', 'Elfrid Payton', 'Jayson Tatum', 'Kevin Love']","{5484: 'PG', 5727: 'SG', 4716: 'G', 5295: 'SF', 4720: 'PF', 4614: 'F', 4888: 'C', 4764: 'C', 6045: 'Util', 4901: 'Util', 6404: 'BN', 6163: 'BN', 5321: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,4,2021-01-11,2021-01-17,2021-01-17,"[5321, 6404, 4716, 5295, 6163, 4614, 4764, 5466, 6045, 4901, 4888, 5727, 4720, 5765, 4391]","['Elfrid Payton', 'Tyrese Haliburton', 'John Wall', 'Aaron Gordon', 'Zion Williamson', 'DeMar DeRozan', 'Hassan Whiteside', 'Willie Cauley-Stein', ""Devonte' Graham"", 'Tobias Harris', 'Bismack Biyombo', 'Fred VanVleet', 'DeMarcus Cousins', 'Jayson Tatum', 'Kevin Love']","{5321: 'PG', 6404: 'SG', 4716: 'G', 5295: 'SF', 6163: 'PF', 4614: 'F', 4764: 'C', 5466: 'C', 6045: 'Util', 4901: 'Util', 4888: 'BN', 5727: 'BN', 4720: 'BN', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-18,"[5321, 5727, 5295, 6163, 4614, 5466, 4720, 6045, 4901, 6404, 4764, 4888, 4716, 5765, 4391]","['Elfrid Payton', 'Fred VanVleet', 'Aaron Gordon', 'Zion Williamson', 'DeMar DeRozan', 'Willie Cauley-Stein', 'DeMarcus Cousins', ""Devonte' Graham"", 'Tobias Harris', 'Tyrese Haliburton', 'Hassan Whiteside', 'Bismack Biyombo', 'John Wall', 'Jayson Tatum', 'Kevin Love']","{5321: 'PG', 5727: 'SG', 5295: 'SF', 6163: 'PF', 4614: 'F', 5466: 'C', 4720: 'C', 6045: 'Util', 4901: 'Util', 6404: 'BN', 4764: 'BN', 4888: 'BN', 4716: 'IL', 5765: 'IL', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-19,"[5321, 5727, 6254, 5295, 6163, 4614, 5466, 4720, 6045, 4901, 6404, 4764, 4888, 5765, 4391, 4716]","['Elfrid Payton', 'Fred VanVleet', 'Luguentz Dort', 'Aaron Gordon', 'Zion Williamson', 'DeMar DeRozan', 'Willie Cauley-Stein', 'DeMarcus Cousins', ""Devonte' Graham"", 'Tobias Harris', 'Tyrese Haliburton', 'Hassan Whiteside', 'Bismack Biyombo', 'Jayson Tatum', 'Kevin Love', 'John Wall']","{5321: 'PG', 5727: 'SG', 6254: 'G', 5295: 'SF', 6163: 'PF', 4614: 'F', 5466: 'C', 4720: 'C', 6045: 'Util', 4901: 'Util', 6404: 'BN', 4764: 'BN', 4888: 'BN', 5765: 'IL', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-20,"[6404, 5727, 6045, 5295, 5466, 4614, 4720, 3818, 4901, 4888, 5321, 6254, 6163, 5765, 4391, 4716]","['Tyrese Haliburton', 'Fred VanVleet', ""Devonte' Graham"", 'Aaron Gordon', 'Willie Cauley-Stein', 'DeMar DeRozan', 'DeMarcus Cousins', 'Dwight Howard', 'Tobias Harris', 'Bismack Biyombo', 'Elfrid Payton', 'Luguentz Dort', 'Zion Williamson', 'Jayson Tatum', 'Kevin Love', 'John Wall']","{6404: 'PG', 5727: 'SG', 6045: 'G', 5295: 'SF', 5466: 'PF', 4614: 'F', 4720: 'C', 3818: 'C', 4901: 'Util', 4888: 'Util', 5321: 'BN', 6254: 'BN', 6163: 'BN', 5765: 'IL', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-21,"[5321, 5727, 6045, 5295, 6163, 4614, 4720, 3818, 4901, 4888, 6404, 5466, 6254, 5765, 4391, 4716]","['Elfrid Payton', 'Fred VanVleet', ""Devonte' Graham"", 'Aaron Gordon', 'Zion Williamson', 'DeMar DeRozan', 'DeMarcus Cousins', 'Dwight Howard', 'Tobias Harris', 'Bismack Biyombo', 'Tyrese Haliburton', 'Willie Cauley-Stein', 'Luguentz Dort', 'Jayson Tatum', 'Kevin Love', 'John Wall']","{5321: 'PG', 5727: 'SG', 6045: 'G', 5295: 'SF', 6163: 'PF', 4614: 'F', 4720: 'C', 3818: 'C', 4901: 'Util', 4888: 'Util', 6404: 'BN', 5466: 'BN', 6254: 'BN', 5765: 'IL', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-22,"[6404, 5727, 6045, 5295, 4901, 4614, 4720, 3818, 4888, 6254, 5321, 5466, 6163, 5765, 4391, 4716]","['Tyrese Haliburton', 'Fred VanVleet', ""Devonte' Graham"", 'Aaron Gordon', 'Tobias Harris', 'DeMar DeRozan', 'DeMarcus Cousins', 'Dwight Howard', 'Bismack Biyombo', 'Luguentz Dort', 'Elfrid Payton', 'Willie Cauley-Stein', 'Zion Williamson', 'Jayson Tatum', 'Kevin Love', 'John Wall']","{6404: 'PG', 5727: 'SG', 6045: 'G', 5295: 'SF', 4901: 'PF', 4614: 'F', 4720: 'C', 3818: 'C', 4888: 'Util', 6254: 'Util', 5321: 'BN', 5466: 'BN', 6163: 'BN', 5765: 'IL', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-23,"[6114, 5727, 6045, 5295, 4901, 6163, 4720, 3818, 4888, 5321, 4614, 6404, 6254, 5765, 4391, 4716]","['Kendrick Nunn', 'Fred VanVleet', ""Devonte' Graham"", 'Aaron Gordon', 'Tobias Harris', 'Zion Williamson', 'DeMarcus Cousins', 'Dwight Howard', 'Bismack Biyombo', 'Elfrid Payton', 'DeMar DeRozan', 'Tyrese Haliburton', 'Luguentz Dort', 'Jayson Tatum', 'Kevin Love', 'John Wall']","{6114: 'PG', 5727: 'SG', 6045: 'G', 5295: 'SF', 4901: 'PF', 6163: 'F', 4720: 'C', 3818: 'C', 4888: 'Util', 5321: 'Util', 4614: 'BN', 6404: 'BN', 6254: 'BN', 5765: 'IL', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,5,2021-01-18,2021-01-24,2021-01-24,"[6404, 5727, 6045, 6254, 5295, 4614, 4720, 3818, 4888, 5321, 6114, 4901, 6163, 5765, 4391, 4716]","['Tyrese Haliburton', 'Fred VanVleet', ""Devonte' Graham"", 'Luguentz Dort', 'Aaron Gordon', 'DeMar DeRozan', 'DeMarcus Cousins', 'Dwight Howard', 'Bismack Biyombo', 'Elfrid Payton', 'Kendrick Nunn', 'Tobias Harris', 'Zion Williamson', 'Jayson Tatum', 'Kevin Love', 'John Wall']","{6404: 'PG', 5727: 'SG', 6045: 'G', 6254: 'SF', 5295: 'PF', 4614: 'F', 4720: 'C', 3818: 'C', 4888: 'Util', 5321: 'Util', 6114: 'BN', 4901: 'BN', 6163: 'BN', 5765: 'IL', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,6,2021-01-25,2021-01-31,2021-01-25,"[5727, 6114, 6045, 4901, 6163, 6254, 3818, 4888, 5765, 5295, 4614, 6404, 4720, 4391, 4716]","['Fred VanVleet', 'Kendrick Nunn', ""Devonte' Graham"", 'Tobias Harris', 'Zion Williamson', 'Luguentz Dort', 'Dwight Howard', 'Bismack Biyombo', 'Jayson Tatum', 'Aaron Gordon', 'DeMar DeRozan', 'Tyrese Haliburton', 'DeMarcus Cousins', 'Kevin Love', 'John Wall']","{5727: 'PG', 6114: 'SG', 6045: 'G', 4901: 'SF', 6163: 'PF', 6254: 'F', 3818: 'C', 4888: 'C', 5765: 'Util', 5295: 'Util', 4614: 'BN', 6404: 'BN', 4720: 'BN', 4391: 'IL', 4716: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,6,2021-01-25,2021-01-31,2021-01-26,"[4716, 6254, 6045, 4901, 4720, 4614, 3818, 4888, 5727, 5295, 6163, 6404, 5765, 4391]","['John Wall', 'Luguentz Dort', ""Devonte' Graham"", 'Tobias Harris', 'DeMarcus Cousins', 'DeMar DeRozan', 'Dwight Howard', 'Bismack Biyombo', 'Fred VanVleet', 'Aaron Gordon', 'Zion Williamson', 'Tyrese Haliburton', 'Jayson Tatum', 'Kevin Love']","{4716: 'PG', 6254: 'SG', 6045: 'G', 4901: 'SF', 4720: 'PF', 4614: 'F', 3818: 'C', 4888: 'C', 5727: 'Util', 5295: 'Util', 6163: 'BN', 6404: 'BN', 5765: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,6,2021-01-25,2021-01-31,2021-01-27,"[5727, 6045, 6404, 5765, 6163, 4614, 3818, 4888, 4901, 5295, 6254, 4720, 4716, 4391]","['Fred VanVleet', ""Devonte' Graham"", 'Tyrese Haliburton', 'Jayson Tatum', 'Zion Williamson', 'DeMar DeRozan', 'Dwight Howard', 'Bismack Biyombo', 'Tobias Harris', 'Aaron Gordon', 'Luguentz Dort', 'DeMarcus Cousins', 'John Wall', 'Kevin Love']","{5727: 'PG', 6045: 'SG', 6404: 'G', 5765: 'SF', 6163: 'PF', 4614: 'F', 3818: 'C', 4888: 'C', 4901: 'Util', 5295: 'Util', 6254: 'BN', 4720: 'BN', 4716: 'BN', 4391: 'IL'}"
402.l.42709.t.7,Mount Zion💪🏾,6,2021-01-25,2021-01-31,2021-01-28,"[4716, 6254, 6045, 4901, 4720, 4614, 3818, 4884, 5295, 6404, 5727, 6163, 5765, 4391]","['John Wall', 'Luguentz Dort', ""Devonte' Graham"", 'Tobias Harris', 'DeMarcus Cousins', 'DeMar DeRozan', 'Dwight Howard', 'Tristan Thompson', 'Aaron Gordon', 'Tyrese Haliburton', 'Fred VanVleet', 'Zion Williamson', 'Jayson Tatum', 'Kevin Love']","{4716: 'PG', 6254: 'SG', 6045: 'G', 4901: 'SF', 4720: 'PF', 4614: 'F', 3818: 'C', 4884: 'C', 5295: 'Util', 6404: 'Util', 5727: 'BN', 6163: 'BN', 5765: 'BN', 4391: 'IL'}"
