player_id,stat_type,name,percent_owned,status,ownership,FGM/A,FTM/A,GP,MIN,FGA,FGM,FG%,FTA,FTM,FT%,3PTA,3PTM,3PT%,PTS,OFFREB,DEFREB,REB,AST,ST,BLK,TO,PF,IMPACT_FG,IMPACT_FT
3930,2020-12-31,Chris Paul,99,,THANKS 4 DAFREEBANDZ,4/13,1/1,5,29,13,4,0.308,1,1,1.0,4,2,0.5,11,1,3,4,8,0,0,3,2,0.12349003800529701,0.726788091673384
3930,2021-01-01,Chris Paul,99,,THANKS 4 DAFREEBANDZ,6/12,8/8,6,32,12,6,0.5,8,8,1.0,2,1,0.5,21,1,4,5,6,0,1,2,2,1.3372350570079456,5.814304733387072
3930,2021-01-03,Chris Paul,99,,THANKS 4 DAFREEBANDZ,6/12,2/2,7,35,12,6,0.5,2,2,1.0,3,1,0.333,15,0,9,9,6,1,1,2,3,1.3372350570079456,1.453576183346768
3930,2021-01-06,Chris Paul,99,,THANKS 4 DAFREEBANDZ,4/12,4/4,8,31,12,4,0.333,4,4,1.0,0,0,0.0,12,1,3,4,8,2,0,0,2,0.2234900380052971,2.907152366693536
3930,2021-01-08,Chris Paul,99,,THANKS 4 DAFREEBANDZ,5/11,0/0,9,37,11,5,0.455,0,0,0.0,4,1,0.25,11,0,7,7,9,0,0,2,5,0.8893625475066214,-0.0
3930,2021-01-09,Chris Paul,99,,THANKS 4 DAFREEBANDZ,6/10,3/3,10,33,10,6,0.6,3,3,1.0,2,0,0.0,15,0,2,2,10,0,0,1,4,1.9372350570079453,2.180364275020152
3930,2021-01-11,Chris Paul,99,,THANKS 4 DAFREEBANDZ,5/10,4/4,11,36,10,5,0.5,4,4,1.0,1,0,0.0,14,0,5,5,11,1,0,1,3,1.1143625475066212,2.907152366693536
3930,2021-01-18,Chris Paul,99,,THANKS 4 DAFREEBANDZ,7/13,0/0,12,31,13,7,0.538,0,0,0.0,5,2,0.4,16,0,3,3,7,2,0,6,4,1.82610756650927,-0.0
3930,2021-01-20,Chris Paul,99,,THANKS 4 DAFREEBANDZ,4/9,4/4,13,30,9,4,0.444,4,4,1.0,3,1,0.333,13,0,4,4,4,1,1,4,1,0.667490038005297,2.907152366693536
3930,2021-01-22,Chris Paul,99,,THANKS 4 DAFREEBANDZ,5/15,0/0,14,38,15,5,0.333,0,0,0.0,5,1,0.2,11,0,4,4,15,1,0,4,5,0.2793625475066214,-0.0
